lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
146,0,116.2679324784784,6,3,4,4,0,0,3,0
147,0,115.59154025550355,6,1,4,2,0,0,3,0
8,0,111.82031897044774,5,25,4,1,0,1,0,0
202,1,102.32104472625043,8,5,3,2,0,0,0,0
157,0,128.27871021042284,6,4,4,3,0,0,1,0
7,0,79.1939939562234,6,23,4,1,0,2,0,0
99,0,112.69091852237388,7,7,4,2,2,0,0,0
149,1,152.09070476707203,10,19,4,2,1,0,1,0
211,2,177.3,8,6,4,0,1,0,5,0
225,1,121.2206551735893,9,14,4,3,0,0,0,0
145,0,89.0610872564355,10,4,4,2,0,0,0,0
111,0,115.88467074110089,9,22,3,4,0,0,3,0
3,1,133.25587546563403,8,17,3,4,1,0,0,0
104,0,97.13247333795752,3,27,4,3,0,0,0,0
234,0,106.01001290541866,9,16,2,2,0,0,3,0
55,0,114.02298525441094,5,7,4,2,0,0,0,0
61,0,126.9,5,16,4,1,1,0,0,0
31,0,119.69205223138559,3,6,4,2,1,0,2,0
109,0,88.65587195176755,3,30,4,2,1,2,0,0
61,0,89.339050729384,3,10,4,3,0,0,1,0
59,0,115.61762448267048,4,21,4,2,2,2,0,0
151,1,147.7273232492758,7,5,4,3,2,0,0,0
160,0,128.36958772200444,4,26,4,2,0,0,2,0
256,0,83.30034347057006,7,3,4,1,0,0,0,0
6,0,93.2657748524455,3,22,4,1,0,0,0,0
175,0,110.02142240918576,7,29,4,4,1,0,0,0
3,0,101.0,3,21,4,0,0,0,0,0
71,0,89.2845525267262,8,16,4,1,0,0,0,0
181,0,120.0,10,11,4,2,0,0,0,0
29,0,235.16509607991446,9,15,4,2,1,0,5,0
33,0,80.23629429622837,2,6,4,1,0,0,0,0
1,0,101.15599189330985,8,10,4,1,1,0,0,0
131,0,115.922698235342,6,19,4,3,1,0,0,0
8,0,103.68489790771658,8,15,3,2,0,3,0,0
40,0,132.24275795085268,3,22,4,1,0,0,3,0
96,0,146.7,6,29,4,3,0,0,3,0
91,0,148.37931613197037,8,7,4,3,0,0,3,0
349,0,96.61591832676896,10,4,3,5,1,0,0,0
38,0,73.13145857628206,3,4,4,3,1,2,0,0
46,0,168.3,7,17,4,2,1,0,3,0
124,0,143.1,9,20,4,4,1,0,3,0
127,0,89.89843636541951,10,26,4,0,1,0,0,0
93,1,77.34529597470939,8,13,4,2,0,0,0,0
26,0,157.41199322281008,5,18,4,2,0,0,4,0
209,1,120.59818172738888,9,18,4,2,2,0,1,0
28,0,88.0,11,23,4,2,0,3,0,0
235,0,74.67703426968149,11,29,4,3,0,0,0,0
51,0,141.46708727052203,6,11,4,1,0,0,3,0
259,1,99.32445186787989,10,5,4,3,2,0,0,0
5,0,129.74872136768684,9,18,4,1,1,1,0,0
331,0,72.6675559796522,11,21,4,3,0,0,0,0
78,0,102.60544832378348,3,25,4,2,1,0,1,0
13,0,118.0,8,29,4,1,0,3,0,0
12,0,108.35487354742892,8,19,2,2,0,0,2,0
58,0,123.18435071168747,3,27,4,0,0,0,3,0
75,0,81.7931543062129,3,30,4,3,0,0,0,0
11,1,79.0,2,12,4,1,0,3,0,0
199,1,127.56897237552849,8,13,4,4,2,0,2,0
61,0,78.0269067069404,5,5,4,3,0,0,0,0
189,0,84.50653564738934,6,8,4,6,1,0,0,0
269,0,97.7397781503355,9,30,3,2,1,0,0,0
186,0,66.48533057255668,7,24,4,3,0,0,0,0
285,0,82.42953790467277,10,16,3,2,1,0,0,0
53,0,113.95857543198198,5,9,4,2,2,0,3,0
214,1,94.14410214014369,7,11,4,3,0,0,0,0
180,0,85.5,8,25,4,1,0,3,0,0
271,1,101.33,9,21,3,3,0,0,0,0
27,0,127.36488242701469,9,5,4,3,1,0,0,0
7,0,85.14270264515142,3,14,4,1,0,0,0,0
257,0,109.84420958577623,9,15,3,0,0,0,0,0
322,0,80.0,5,19,3,3,1,0,0,0
37,1,75.88320171672093,2,11,4,1,1,0,0,0
19,0,91.0,2,11,4,2,0,0,0,0
47,0,76.5,3,16,4,1,0,0,0,0
110,0,120.0,10,9,3,0,1,0,1,0
142,0,85.14532148465327,10,22,4,2,1,0,0,0
31,1,75.71032757017757,11,25,4,7,2,0,0,0
205,1,95.20365192311942,9,20,4,2,0,0,0,0
319,0,98.33011422803953,9,1,4,3,0,0,0,0
112,0,88.85086979103733,12,7,4,1,0,0,0,0
80,0,168.3,9,7,4,1,0,0,3,0
237,0,85.0414211208958,8,6,4,2,0,0,0,0
130,0,116.63501005997061,6,19,4,2,1,0,0,0
206,1,119.08205439448741,9,26,4,3,0,0,0,0
148,0,96.75749032764357,8,21,3,1,1,0,0,0
86,0,100.0,9,10,2,1,0,0,0,0
93,0,108.47168430527412,8,4,4,4,1,1,0,0
181,1,120.0,10,11,4,1,0,0,0,0
197,0,89.90877733114482,8,9,3,1,0,0,0,0
325,1,68.2098423664511,9,22,3,3,0,2,0,0
199,2,143.89802343044275,9,4,4,1,1,0,3,0
19,0,129.0,9,24,4,0,1,3,0,0
3,0,83.92708509873692,2,11,4,3,0,0,1,0
100,0,88.1212655317109,10,16,3,2,0,0,0,0
11,0,150.58549226635586,10,5,4,1,0,0,0,0
155,0,128.7,7,27,4,2,1,0,2,0
104,1,72.25,4,18,4,3,1,2,0,0
39,0,126.55405585274976,6,6,4,1,0,0,0,0
144,0,90.9,9,26,4,1,0,0,0,0
209,0,86.41193007695962,9,7,4,2,1,0,0,0
31,0,189.854050105111,7,5,4,5,1,0,5,0
14,0,131.6582881206583,4,29,4,5,1,0,1,0
45,0,86.4,11,19,4,0,1,0,0,0
69,0,95.18622174923301,4,23,4,2,1,0,0,0
196,0,85.5,8,29,4,2,0,3,0,0
84,0,77.42337112707077,3,2,4,2,0,1,0,0
158,0,130.05,8,2,4,4,0,0,0,0
92,0,150.3,8,20,4,2,1,0,3,0
220,0,80.05565858787908,8,12,3,1,0,0,0,0
256,0,115.0,6,15,3,2,0,1,0,0
133,0,106.3405693427742,7,2,4,2,1,3,0,0
128,0,117.82761629182487,7,8,4,2,0,3,0,0
132,0,113.92552472731147,6,14,4,1,0,0,3,0
164,0,89.25,8,2,4,4,1,3,0,0
4,0,97.65199333061356,8,13,4,2,0,0,0,0
28,0,130.36518767151003,11,29,4,2,0,0,2,0
191,0,66.86052458843047,4,27,4,4,2,0,0,0
190,1,176.89339651033376,7,20,4,1,1,0,5,0
205,2,126.9,9,7,4,2,0,0,0,0
71,0,77.00892996355283,4,2,3,1,1,0,0,0
11,0,104.79838245231373,4,20,3,2,0,0,2,0
217,1,91.44587366509015,7,19,4,2,1,0,0,0
281,0,88.87714125023646,10,28,4,2,1,0,0,0
69,1,77.54840394688179,7,22,4,4,1,0,0,0
155,1,79.2,11,24,4,1,0,3,0,0
50,0,139.85138464779627,9,2,4,2,1,0,3,0
75,0,157.77127447813135,4,13,4,2,0,0,4,0
195,0,116.23168631547077,9,9,4,1,1,1,0,0
85,0,52.39682878537227,7,5,4,1,2,0,0,0
114,0,190.1243111503629,7,15,4,4,3,0,3,0
110,1,97.67520534710998,11,21,4,4,1,0,2,0
4,0,122.08997342670703,7,7,4,1,0,0,0,0
37,0,88.0,12,10,4,2,0,3,0,0
85,0,94.34594001604611,4,10,4,1,2,2,0,0
18,0,232.95456607261303,8,17,4,2,0,0,5,0
117,0,98.8407891062739,7,15,4,2,1,0,0,0
288,1,69.38533154865428,12,25,4,4,2,1,0,0
193,0,67.91435831087558,8,11,4,1,1,0,0,0
256,2,154.85567458665264,11,25,4,5,2,0,0,0
219,0,108.0,9,4,3,1,0,1,0,0
181,1,99.39062660915687,8,11,4,2,1,0,0,0
184,2,128.7,10,17,4,3,1,0,3,0
76,0,78.55417689566353,5,7,4,4,0,0,0,0
43,0,74.8,11,24,4,2,1,3,0,0
205,1,129.8026690939686,9,4,4,2,1,0,1,0
171,1,128.79227284856816,7,25,3,1,0,0,2,0
105,0,75.0,10,12,3,3,0,0,0,0
213,0,121.98963814356698,8,26,4,3,0,0,0,0
107,0,130.57967008369326,8,18,4,1,0,0,0,0
278,1,92.74049599973368,11,5,3,3,0,0,0,0
239,0,90.84912581104317,6,13,4,3,0,0,0,0
182,1,98.16343311866159,7,3,4,2,0,2,0,0
221,0,85.81882809496685,8,29,4,4,1,3,0,0
167,1,123.3,10,28,4,1,1,0,3,0
13,1,91.1517432824481,2,7,4,2,1,0,0,0
102,0,150.3,8,24,4,4,0,0,3,0
1,0,162.210373073877,8,25,4,3,0,0,4,0
113,1,85.94508641373248,12,2,4,2,0,0,0,0
58,0,99.9,6,22,4,1,0,0,0,0
251,0,94.81820989571106,9,25,4,3,1,0,0,0
218,1,76.5,8,8,4,2,0,0,0,0
185,0,63.15205888878649,9,25,4,3,0,1,0,0
112,0,120.0,6,2,3,3,0,0,0,0
166,0,85.0,5,19,3,2,1,1,0,0
69,0,80.43945436138223,4,1,3,3,1,0,0,0
6,0,116.10832420264244,3,4,4,2,0,0,2,0
33,0,139.58577639519996,4,23,4,3,1,0,4,0
52,0,126.14575488980444,7,7,4,1,0,3,0,0
193,1,106.8999660111715,8,10,4,1,2,0,0,0
349,0,79.32931677681228,10,4,3,4,0,0,0,0
157,0,84.24845445877546,5,19,4,1,0,0,0,0
13,1,137.78866831280615,4,28,4,2,0,0,0,0
211,0,128.1403374627814,10,17,4,1,1,0,3,0
116,0,121.19887223355536,7,17,4,5,2,0,3,0
16,0,79.63686740974053,2,15,2,2,0,1,0,0
156,0,115.10247370872207,8,13,4,2,1,0,0,0
74,0,115.89080833114336,6,1,3,3,0,1,1,0
132,0,94.5,6,16,4,2,0,2,0,0
56,0,116.1,5,19,4,1,1,3,0,0
7,1,140.0,10,4,4,4,0,2,0,0
30,0,150.2695897641466,3,30,4,2,0,0,0,0
178,1,148.39904825166158,7,24,4,2,0,0,1,0
150,0,123.32766830205601,9,29,4,3,2,0,3,0
17,1,160.0378485535896,8,21,4,1,0,0,1,0
56,0,168.3,8,18,4,2,0,0,3,0
64,0,128.35408705468558,5,18,3,1,0,0,0,0
74,0,82.45,3,30,4,4,0,0,0,0
236,0,81.11598194143522,9,27,4,3,0,3,0,0
38,1,74.8,11,14,4,5,2,2,0,0
62,0,96.32262322000425,9,3,4,1,1,0,0,0
161,0,130.0,3,25,3,2,1,1,0,0
68,0,105.3,6,27,4,2,0,0,0,0
107,0,120.9065393426675,7,2,4,4,0,0,2,0
178,1,130.05,8,3,4,3,1,0,3,0
137,1,108.68011836187479,5,29,4,2,0,0,2,0
96,0,159.3,5,18,4,1,0,0,3,0
128,0,105.3,5,5,4,2,0,0,0,0
106,0,124.03539126597647,10,4,4,2,1,0,0,0
68,0,150.1716961627442,7,2,4,1,0,0,3,0
279,0,113.83891424753467,9,22,3,2,0,0,1,0
268,0,78.0,4,8,3,3,2,0,0,0
259,0,89.58682044507357,7,5,3,3,0,0,0,0
51,0,93.59700698352579,4,21,4,2,0,3,0,0
5,0,94.80558910275947,4,11,0,10,4,0,0,0
232,1,104.40967118502003,8,23,4,3,1,0,0,0
86,0,112.74499965876997,5,2,4,2,1,1,0,0
162,0,91.2405945358947,8,2,4,3,0,3,0,0
87,0,119.15728873134573,6,12,4,3,0,0,1,0
11,0,221.0,5,6,4,2,0,0,5,0
21,0,124.18203772434408,9,17,4,2,0,0,0,0
89,0,94.38130972193316,4,6,4,4,0,1,1,0
165,0,94.90138395426385,7,7,4,2,0,2,0,0
127,0,141.96189743938157,5,31,4,3,0,0,1,0
143,0,117.94111529590192,5,26,4,2,1,0,3,0
3,0,119.96924713177069,8,19,2,1,1,0,0,0
199,0,95.34507222268367,5,2,4,3,0,2,0,0
102,0,106.4157297444762,7,22,4,1,1,1,0,0
33,0,68.62300171028335,8,5,3,4,0,0,1,0
8,0,89.56412595275486,3,18,4,1,0,2,0,0
81,0,90.36764050828067,5,23,4,1,0,0,0,0
63,1,105.81096713842189,10,3,4,2,1,0,2,0
29,0,104.53267395773341,8,28,4,0,0,0,0,0
121,0,69.16561286317533,11,16,3,3,1,0,0,0
96,0,94.5,7,11,3,1,2,1,0,0
173,0,88.34822500282063,10,14,4,3,2,0,0,0
46,0,85.98218838984,4,18,4,1,0,3,0,0
146,0,117.64650933340991,7,30,4,10,4,0,2,0
53,0,139.74643768623272,9,2,4,2,2,0,3,0
201,1,96.15547607832706,10,16,4,1,1,0,0,0
77,1,95.9439406847433,3,21,4,3,0,0,0,0
23,0,117.32431820141062,9,6,4,1,0,3,0,0
88,0,68.41799185186919,6,18,3,1,1,0,0,0
115,0,60.489787083521875,2,27,3,2,2,0,0,0
123,1,138.3903885797647,7,16,4,1,1,0,3,0
261,0,67.26760222062373,12,26,4,5,2,3,0,0
33,0,170.1998028685915,6,28,4,1,1,0,1,0
51,0,98.86732636457378,9,3,4,0,0,0,0,0
55,1,123.3,9,1,4,2,0,0,3,0
65,0,141.09506443993516,5,18,2,2,0,0,1,0
218,1,158.16771879582387,9,20,3,1,1,0,1,0
31,0,108.40629117199549,5,20,4,1,0,0,3,0
4,0,79.0,2,6,4,0,1,3,0,0
110,0,106.65354138316515,5,3,4,3,0,0,0,0
19,0,138.22750215390369,2,11,4,1,1,0,0,0
73,0,93.6,11,4,4,2,0,0,0,0
218,0,69.64479607973166,8,11,4,1,0,0,0,0
51,0,117.34668470554172,4,27,4,2,1,0,1,0
26,0,165.32704817572247,5,8,4,3,0,0,3,0
2,0,59.03191148428279,7,5,2,2,0,0,0,0
54,0,90.76365142289936,11,5,4,2,0,1,0,0
189,1,109.8172346824787,7,20,3,4,1,0,3,0
34,0,81.96962987094814,4,19,3,3,2,0,0,0
142,0,84.87988523086173,11,17,4,3,1,0,0,0
32,1,74.8,11,25,4,9,4,0,0,0
113,0,89.84915393523802,10,23,4,2,1,3,0,0
103,0,104.90338845928525,7,16,3,1,0,0,0,0
66,0,230.9463335427331,10,17,4,3,0,0,5,0
69,0,94.12127566505406,10,4,4,2,1,0,0,0
177,0,122.89484228861267,8,2,4,4,1,0,0,0
148,0,106.29593758379012,5,27,4,4,2,0,0,0
35,0,115.2,3,23,4,1,0,0,0,0
0,0,131.66680102078968,9,4,4,1,0,0,0,0
26,0,144.20269517264103,10,11,4,3,1,0,4,0
13,0,86.85699395133673,11,3,4,1,0,0,0,0
58,0,179.3629579126662,5,27,4,3,0,0,1,0
180,0,120.0,10,10,3,2,1,0,0,0
18,0,79.61355664906918,3,17,2,2,0,1,0,0
38,0,88.48905903168529,1,28,4,1,0,0,3,0
91,0,117.26235174553918,8,14,3,2,1,0,1,0
322,0,113.02236376800884,5,16,3,3,0,0,0,0
163,1,126.728700506834,9,29,4,2,1,0,3,0
79,1,88.2458118261201,11,28,4,3,0,1,0,0
16,0,129.0,9,26,4,1,0,3,0,0
214,1,94.72498147628376,7,11,4,3,0,0,0,0
238,1,106.91542035165509,7,12,4,2,0,0,0,0
49,1,131.4,3,19,4,1,1,0,3,0
173,0,105.3,8,4,4,1,0,0,0,0
67,0,140.93707539709052,5,12,4,2,0,0,2,0
49,0,125.89816409251998,10,25,4,2,1,0,3,0
100,0,100.0,9,28,3,4,0,0,0,0
0,0,126.0,9,8,4,0,1,0,0,0
124,0,74.8,12,4,4,4,1,3,0,0
75,0,154.14230970605405,4,14,4,2,0,0,2,0
125,0,203.39057359985026,5,29,4,2,0,0,5,0
46,0,123.9420151029789,7,26,4,0,0,2,0,0
199,1,106.08105440022749,4,13,4,3,0,0,0,0
35,0,71.1,3,11,4,1,0,1,0,0
28,0,149.4,6,14,4,3,0,0,2,0
2,0,206.20139261772516,7,13,4,1,0,0,1,0
101,0,131.45535108429866,8,21,4,1,0,0,1,0
81,1,77.60744713501266,8,19,4,1,2,1,0,0
64,0,151.55833579796342,8,19,4,1,0,0,0,0
41,1,180.8898189006658,5,17,4,1,0,0,3,0
3,0,79.22104642930681,8,17,2,4,2,0,0,0
163,0,89.78099909550983,7,29,4,4,2,3,0,0
223,1,126.9,9,15,4,2,0,0,0,0
29,0,141.7492865485103,4,14,4,3,1,0,3,0
36,0,131.66941064526753,9,25,4,0,1,0,0,0
39,0,147.9779789683286,11,7,4,3,1,2,0,0
77,0,104.26347557036192,5,25,4,0,1,0,0,0
25,0,160.31003255658138,5,17,4,3,1,0,3,0
153,1,114.70660002626632,6,3,4,1,1,0,0,0
170,1,116.61897377892203,8,9,4,3,1,0,0,0
95,0,102.46723520737065,5,28,4,4,0,2,0,0
43,0,109.802133684603,5,19,4,2,2,0,0,0
45,0,111.5646722522361,9,3,4,3,0,0,2,0
90,0,117.2454158495568,5,21,4,1,1,2,0,0
61,1,124.21942675558783,3,29,4,1,0,0,2,0
10,0,138.86409921438766,8,12,4,5,2,2,0,0
184,0,101.367978159632,9,4,4,2,0,0,0,0
50,0,117.4163550680847,10,4,4,2,0,0,0,0
68,0,119.15234109500922,5,12,4,3,1,0,0,0
77,0,149.4,8,16,4,2,0,0,3,0
315,0,160.0,9,30,3,2,1,1,0,0
1,0,78.1227958168326,9,17,3,9,4,0,0,0
66,0,110.67369022517491,12,25,4,3,0,0,2,0
37,0,124.59907619976619,9,4,4,1,1,0,3,0
93,0,119.53812550120774,7,25,4,2,0,0,1,0
11,0,151.08675101930567,6,2,4,2,1,0,0,0
55,0,63.75,3,11,4,2,1,0,0,0
41,0,107.00147881876899,6,2,4,2,1,0,0,0
169,1,105.3,6,27,4,1,0,0,2,0
290,0,72.0,6,17,3,2,1,0,0,0
39,0,185.18218017470375,11,29,4,2,2,0,3,0
19,0,114.81659604572351,10,1,4,1,1,2,0,0
64,0,119.28635600167708,4,23,4,1,2,0,2,0
45,0,87.4941902418767,5,20,4,1,0,3,0,0
122,1,154.5778729573993,10,26,4,2,1,0,2,0
188,0,106.33598864601275,8,14,4,3,1,0,0,0
90,0,117.21765946046757,5,21,4,1,1,2,0,0
54,0,87.01708167701871,3,17,4,1,1,1,0,0
105,1,151.2,10,10,4,2,0,0,3,0
163,0,99.64180274017163,5,1,4,2,1,0,0,0
41,0,88.6490756949197,4,23,2,1,0,1,0,0
57,0,132.41800585162434,8,11,4,3,1,0,3,0
69,0,79.05,3,16,4,4,1,0,0,0
123,1,140.14283145448331,7,21,4,6,1,0,3,0
158,0,102.47978962084191,6,11,4,2,1,0,0,0
22,0,124.0,9,19,4,2,1,0,0,0
55,0,148.77414618730094,7,26,4,4,0,0,3,0
163,1,107.04293336565738,8,16,4,3,1,0,1,0
2,0,164.87881129697863,8,22,3,5,1,0,3,0
58,1,135.5053189140516,9,10,4,1,1,0,0,0
216,0,87.92432870498557,8,3,4,3,0,0,0,0
56,0,157.75422721079522,5,2,4,2,0,0,2,0
280,1,94.86002448357812,8,10,4,1,0,0,0,0
212,0,167.95,8,3,4,4,0,0,5,0
8,1,108.12639457984115,4,10,4,2,0,0,3,0
53,1,124.0955253355147,3,19,4,2,2,0,3,0
3,0,86.21608152118226,4,15,4,1,1,3,0,0
102,0,78.12174124643167,7,27,3,1,2,1,0,0
84,0,75.19596189051029,5,14,4,1,0,0,0,0
109,0,88.45082535649766,4,29,4,2,1,3,0,0
162,1,75.90357857758252,7,28,3,2,1,0,0,0
48,0,66.13426959675571,3,4,4,2,1,0,0,0
12,0,129.0,6,26,4,0,0,3,0,0
152,0,95.1316066270898,9,23,4,2,2,1,0,0
4,0,117.50344692876718,3,20,4,1,0,0,1,0
218,1,106.50866193469167,9,6,4,1,0,0,0,0
237,0,96.68332362468354,9,28,4,2,0,0,0,0
21,0,88.0,10,27,4,0,0,3,0,0
37,0,117.88178124224144,3,18,4,2,1,0,2,0
46,0,112.5,3,18,4,2,0,0,3,0
160,1,128.88184868405472,8,16,4,2,0,0,1,0
158,1,121.24246969423578,6,27,4,3,0,0,2,0
61,0,87.3,3,8,4,2,0,0,3,0
229,0,96.3,10,18,4,2,0,0,0,0
251,0,96.4758742708604,8,2,3,1,0,0,0,0
135,1,78.65593711917315,11,28,4,1,0,2,0,0
36,0,134.754456184122,8,9,4,1,1,0,2,0
80,0,74.38402909293978,4,2,4,2,1,3,0,0
288,0,67.07887474795095,12,25,4,4,2,3,0,0
153,0,89.85686499377934,9,18,3,4,0,0,0,0
241,1,134.56433796757617,10,4,4,4,1,0,3,0
108,0,143.52268883125646,6,6,3,1,0,0,0,0
189,0,69.68038948971872,11,24,4,1,0,2,0,0
69,0,111.32907351228796,5,27,4,2,1,0,0,0
15,0,97.41845085402089,7,23,4,0,0,0,0,0
56,0,123.15259230509197,3,28,4,3,0,0,3,0
65,0,68.96288770493172,7,9,3,2,0,0,0,0
83,0,160.23533294041508,4,2,4,2,0,0,5,0
72,1,150.54807992266694,9,18,4,3,0,0,3,0
70,0,133.50560697209175,6,9,4,6,1,0,0,0
4,0,177.40848512596457,9,11,4,2,1,0,3,0
86,0,90.00931309388088,10,30,4,3,1,0,0,0
3,0,108.99835881156386,4,9,1,9,4,0,3,0
112,0,130.48515154851756,10,27,4,2,0,0,2,0
206,1,107.77666622442736,9,4,4,1,0,0,0,0
65,0,126.52642200445068,6,19,4,1,0,0,0,0
262,0,73.95,12,26,4,3,1,0,0,0
133,0,94.5,5,17,4,2,0,3,0,0
61,1,120.49715206077222,9,5,4,1,0,0,3,0
30,0,129.87091081506682,11,29,4,3,0,0,1,0
13,0,127.59865721859924,3,16,4,1,1,0,0,0
104,0,61.59039170342088,9,7,3,2,1,1,0,0
166,0,100.69360474737097,6,18,4,2,1,0,0,0
109,1,76.5,4,17,4,2,0,2,0,0
4,0,91.53898010026673,2,4,4,1,1,0,0,0
221,0,102.85,10,2,4,3,1,0,0,0
39,0,114.3,3,19,4,0,2,0,3,0
6,0,200.2340735131255,4,20,4,3,0,0,5,0
99,0,81.72838436884241,4,11,3,3,0,0,0,0
68,0,75.12883557670935,11,22,4,3,0,0,0,0
61,0,140.79662073597,4,30,4,1,1,0,2,0
121,1,113.69314550964575,12,25,4,2,1,0,0,0
31,0,84.74243170318688,3,5,4,1,1,0,0,0
54,0,83.93430758290688,3,16,4,3,0,0,0,0
80,0,102.40790730643029,7,2,4,1,1,2,0,0
19,0,174.0,9,16,4,2,0,0,3,0
85,0,118.4088139539907,7,3,4,3,0,0,0,0
192,1,106.69029937875696,8,9,4,1,1,0,0,0
307,0,100.81957617791863,5,13,3,2,1,0,0,0
187,1,85.31750020162505,9,26,4,3,0,3,0,0
74,1,135.0,10,12,4,4,1,0,0,0
151,1,148.3525487609475,7,5,4,3,2,0,0,0
179,1,104.03586917635843,7,20,4,1,0,0,0,0
187,0,106.12465635140553,6,7,4,2,0,0,2,0
18,0,76.35728707122121,11,11,4,4,2,3,0,0
90,1,76.5,7,8,4,3,0,0,0,0
60,0,74.82129859511946,11,21,4,2,0,0,0,0
178,0,83.92566636484045,8,24,4,3,0,3,0,0
56,1,133.40772135847664,9,11,4,1,1,1,1,0
7,0,102.09573260484612,4,16,4,0,1,1,0,0
78,0,80.11292540434421,3,30,4,3,1,1,0,0
82,0,133.6434611301681,7,7,4,1,2,0,0,0
210,0,99.77018181155107,5,19,4,1,0,0,0,0
179,0,111.73339693524892,7,1,4,4,1,0,0,0
92,1,118.1084400639461,7,12,4,2,1,0,0,0
21,0,140.08920655881695,7,28,4,2,0,0,2,0
29,0,80.43983106524506,1,25,4,1,2,0,0,0
186,1,105.3,8,9,4,2,0,0,0,0
174,1,119.88301934398747,8,9,4,2,1,0,0,0
26,0,187.0101141991505,7,14,4,1,1,0,3,0
69,1,72.39791096351222,7,22,4,4,1,0,0,0
18,0,47.734333152502096,1,22,3,4,0,0,0,0
95,0,76.5,8,12,4,2,0,0,0,0
60,0,123.00806163895174,10,3,4,2,1,0,3,0
172,0,115.2,4,23,4,1,1,0,1,0
77,0,80.43444469548504,4,7,4,6,2,0,0,0
291,0,115.0,8,19,3,2,0,1,0,0
182,0,90.92926320987351,8,27,4,2,1,0,0,0
12,0,236.36207186657361,9,7,4,2,1,0,5,0
59,0,88.68342757002993,3,24,4,2,1,0,0,0
64,0,161.68000802900147,4,19,4,2,1,0,5,0
1,0,148.60747291595354,3,24,4,0,1,0,0,0
113,0,74.10848199829252,8,1,3,2,1,0,0,0
192,0,134.60944492601504,8,20,4,2,1,0,3,0
45,0,72.52141250482697,2,18,4,1,0,0,0,0
196,0,107.65335540274,8,9,4,4,0,0,0,0
211,0,82.71763944724805,8,8,4,3,1,2,0,0
85,1,146.65038596497308,10,6,4,2,2,0,3,0
17,0,175.83397432527602,4,16,4,2,0,0,1,0
63,1,81.38904752423471,10,18,4,3,1,0,0,0
372,0,116.43048120508281,10,12,3,2,0,0,0,0
35,0,134.82266884177784,9,9,4,1,2,0,2,0
103,1,108.40085613334095,10,9,4,0,0,2,0,0
41,0,191.62375076207996,4,20,4,3,0,0,5,0
210,0,100.24256358882853,5,19,3,2,0,0,0,0
173,0,64.98974273477559,7,17,3,3,1,3,0,0
76,0,105.28083556716177,10,28,3,1,1,0,1,0
86,0,99.3546614798993,4,8,4,3,0,0,3,0
71,0,78.19409857470845,2,17,4,2,0,0,0,0
17,0,97.0,3,12,4,1,0,3,0,0
43,0,124.42232645443073,7,18,4,3,0,0,0,0
96,0,85.33925853474221,6,22,3,1,0,2,0,0
176,1,138.41427636429682,8,8,4,2,0,0,3,0
53,0,70.51086051381812,11,11,4,1,1,1,0,0
21,0,231.62507978345081,8,21,4,3,1,0,5,0
177,1,123.04220050555523,9,4,4,3,0,0,1,0
186,0,78.77606760900896,10,12,4,2,1,1,0,0
69,0,151.3298877832313,6,3,4,3,1,0,3,0
83,0,167.436226530976,9,7,4,2,0,0,1,0
22,0,146.77246350742075,6,3,4,2,0,0,1,0
94,1,121.5,5,20,4,1,1,0,0,0
40,0,107.1,4,1,4,1,1,3,0,0
44,0,88.2,3,22,4,2,0,3,0,0
190,0,69.40573710761882,4,9,3,1,0,0,0,0
64,0,118.78654502600618,4,7,4,3,0,0,2,0
179,0,112.5,7,23,4,1,0,0,0,0
159,1,120.25417328880383,5,26,4,2,0,0,0,0
109,0,117.4134593294041,7,14,4,2,0,0,0,0
40,0,150.3,5,3,4,0,1,0,2,0
9,0,95.28484749011513,3,30,2,1,0,0,0,0
147,1,115.19243481209776,6,1,4,1,0,0,2,0
79,0,63.0130331421528,8,16,4,2,0,3,0,0
167,0,90.95,7,7,4,3,1,0,0,0
249,0,94.53263057396265,9,25,4,3,0,0,0,0
10,1,139.8136185827137,6,16,4,1,0,1,0,0
204,0,59.07,10,2,4,2,1,0,0,0
50,0,107.4308922414532,8,4,4,1,0,3,0,0
81,0,98.16195044868718,3,4,4,3,0,0,3,0
88,0,118.34660390064784,7,14,4,1,1,0,1,0
204,1,98.17971895553605,7,28,4,3,1,0,0,0
44,0,89.0024198017957,5,21,4,1,0,3,0,0
29,0,140.2439405257961,5,20,4,2,2,0,3,0
61,0,95.08793310584775,6,18,3,0,2,1,0,0
35,1,129.5752791271488,9,26,4,3,0,0,0,0
36,0,81.0,6,19,4,1,2,0,0,0
12,0,127.15705437188315,2,26,4,1,0,0,2,0
111,0,119.47264722290012,9,8,3,1,1,0,0,0
4,0,90.1992443344943,6,9,4,4,1,0,0,0
110,0,104.4,10,27,4,2,0,0,3,0
94,0,131.8788062920609,10,19,4,3,0,0,3,0
102,0,77.43887912338401,3,15,4,2,0,0,0,0
55,0,97.17998292371372,10,5,4,1,0,2,0,0
178,0,127.33251042733022,7,27,4,6,1,0,2,0
69,0,140.4,5,3,4,1,0,0,3,0
179,0,113.39095409394244,8,30,4,2,1,0,0,0
97,0,94.5,7,11,4,1,0,2,0,0
16,0,131.0394972563304,7,27,4,2,0,0,0,0
19,0,114.08920208895113,4,6,4,1,0,3,0,0
195,1,145.57393329883746,8,6,4,1,1,0,3,0
58,0,99.9,6,20,4,2,1,0,0,0
